itemnumber,barcode,isbn,biblionumber,title,author,datelastseen
15607,BL82824,,15210,"The Third Man (2 DVD)","Reed, Carol",2013-12-22
15608,BL82578,,15211,"The Lavender Hill Mob (DVD)","Crichton, Charles",2014-02-02
15610,BL82580,,15213,"Tracy Beaker - The Movie of Me","Wilson, Laurence",2013-12-16
15612,BL82582,,15215,"Tracy Beaker - More of Me Series Two","Wilson, Laurence",2014-01-19
15613,BL82583,,15216,"Tracy Beaker - Starring Me Series Three","Wilson, Laurence",2014-01-19
15614,BL82584,,15217,"Tracy Beaker - Totally Me Series Four","Wilson, Laurence",2013-12-16
15615,BL82585,,15218,"Tracy Beaker - Farewell From Me Series Five","Wilson, Laurence",2013-12-16
15617,BL82587,,15220,"Love Soup - Series 2","Johnson, Sandy",2013-12-16
15620,BL82590,,15223,"North & South (2 DVD)","Percival,Brain",2014-01-19
15621,BL82591,,15224,"Top Gear - The Great Adventures (2 DVD) : US special",,2014-01-25
15624,BL82594,,15227,"Lewis - Series 2 (Part one)","Anderson, Bill",2013-12-16
15626,BL82596,,15229,"Hotel Babylon - Series 2 (3 DVD)","Whittington, Paul",2014-01-16
15628,BL82598,,15231,"Mrs Merton Show - The Complete Series (5 DVD)","Prescott, Tony",2013-12-16
15629,BL82544,,15232,"Elizabeth/ Elizabeth - The Golden Age (2 DVD)","Kapur, Shekhar",2013-12-16
15633,BL82602,,15236,"And When Did You Last See Your Father? (DVD)","Tucker, Anand",2013-12-24
15634,BL82731,,15236,"And When Did You Last See Your Father? (DVD)","Tucker, Anand",2014-01-05
15641,BL82611,,15243,"Clockwise (DVD)","Morahan, Christopher",2013-12-16
15642,BL82612,,15244,"Blind Flight (DVD)","Furse, John",2013-12-27
15644,BL82614,,15246,"The Dresser (DVD)","Yates, Peter",2014-01-22
15646,BL82616,,15248,"Me without you (DVD)","Goldbacher, Sandra",2014-01-02
15647,BL82617,,15249,"Croupier (DVD)","Hodges, Mike",2013-12-27
15651,BL82621,,15253,"Dr Phibes Rises Again (DVD)","Fuest, Robert",2013-12-16
15657,BL82627,,15259,"Cousin Bette (DVD)","McAnuff, Des",2013-12-22
15659,BL82629,,15261,"Dr Jekyll and Sister Hyde (DVD)","Ward Baker, Roy",2013-12-22
15664,BL82634,,15266,"Danny the Champion of the World (DVD)","Millar, Gavin",2013-12-27
15668,BL82637,,15269,"The Crimson Pirate (DVD)","Siodmark, Robert",2013-12-16
15672,BL82641,,15273,"Beyond the Sea (DVD)","Spacey, Kevin",2013-12-16
15674,BL82643,,15275,"The Statement (DVD)","Jewison, Norman",2013-12-27
15675,BL82644,5055179412289,15276,"Provoked (DVD)","Mundhra, Jag",2013-12-27
15677,BL82646,,15278,"Comfort and Joy (DVD)","Forsyth, Bill",2013-12-16
15681,BL82650,5060034572985,15282,"Me and You and Everyone We Know (DVD)","July, Iranda",2013-12-16
15682,BL82651,,15283,"Clash of the Titans (DVD)","Davis, Desmond",2014-01-03
15683,BL82652,,15284,"Career Girls (DVD)","Leigh, Mike",2013-12-16
15685,BL82656,,15286,"Dark Journey (DVD)","Saville, Victor",2013-12-27
15686,BL82655,,15287,"The Cat's Meow (DVD)","Bogdanovich, Peter",2013-12-27
15688,BL82659,,15290,"Becoming Jane (DVD)","Jarrold, Julian",2013-12-16
15690,BL82661,,15292,"Doctor in the House (DVD)","Thomas, Ralph",2013-12-16
15693,BL82664,,15295,"Sylvia (DVD)","Jeffs, Christine",2013-12-28
15698,BL82671,,15300,"Once Upon a time in the Midlands (DVD)","Meadows, Shane",2013-12-16
15701,BL82675,,15303,"Mean Machine (DVD)","Skolnick, Barry",2013-12-19
15702,BL82672,,15304,"Mrs Henderson (DVD)","Frears, Stephen",2013-12-16
15703,BL82676,,15305,"Mrs Henderson Present (DVD)","Frears, Stephen",2013-12-22
15705,BL82677,,15307,"Conduct Unbecoming (DVD)","Anderson, Michael",2013-12-16
15706,BL82679,,15308,"Sylvanian Families [Carry Case] (DVD)",,2014-01-04
15707,BL82680,,15309,"The Dirty Dozen (DVD)","Aldrich, Robert",2013-12-27
15708,BL82681,,15310,"Dear Frankie (DVD)","Auerbach, Shona",2013-12-16
15709,BL82682,5051429100111,15311,"Manchester United - The Movie (DVD)",,2014-01-19
15710,BL82684,,15312,"The Dark Crystal (2 DVD)","Henson, Jim",2013-12-29
15713,BL82686,,15315,"Circus of Horrors (DVD)","Hayers, Sidney",2013-12-16
15714,BL82687,,15316,"Lost In Austen (DVD)","Zeff, Dan",2013-12-16
15716,BL82689,,15318,"Revolver (DVD)","Ritchie, Guy",2013-12-27
15720,BL82693,5035822430891,15322,"Die Another Day (DVD)","Tamahori, Lee",2013-12-27
15721,BL82694,,15323,"The Belles of St Trinian's (DVD)","Launder, Frank",2014-01-25
15722,BL82695,,15324,"Body Shaping Intensive Yoga (DVD)",,2013-12-27
15724,BL82698,,15326,"Heart - Dreamboat Annie Live (DVD)",,2013-12-16
15726,BL82700,,15328,"Taking Sides (DVD)","Szabo, Istvan",2013-12-27
15728,BL82703,,15330,"On a Clear Day (DVD)","Dellal, Gaby",2014-01-16
15729,BL82704,,15331,"Sweet Sixteen (DVD)","Loach, Ken",2013-12-16
15735,BL82713,,15337,"Carling Cup Final 2008 (DVD)",,2013-12-16
15736,BL82714,,15338,"Mouth to Mouth (DVD)","Murray, Alison",2013-12-16
15738,BL82716,,15340,"The Crying Game (DVD)","Jordan, Neil",2014-01-23
15739,BL82719,,15341,"The Long Good Friday (DVD)","Mackenzie, John",2014-01-15
15741,BL82722,,15343,"Hairspray, 1 Disc","Shankman, Adam",2013-12-16
15742,BL82724,,15344,"Nil by mouth (DVD)","oldman, Gary",2013-12-16
15745,BL82732,,15347,"Distant Voices, Still Lives","Davies, Terence",2013-12-16
15746,BL82733,,15348,"A Hard Day's Night (2 DVD)","Lester, Richard",2014-02-02
15749,BL82741,,15351,"Carry on up the Khyber","Thomas, Gerald",2013-12-27
15750,BL82742,,15352,"The day of the Jackal","Zinnemann, Fred",2013-12-17
15751,BL82743,,15353,Zulu,"Endfield, Cy",2014-01-19
15752,BL82745,,15354,"The Red Shoes","Powell, Michael",2013-12-26
15753,BL82746,,15355,"The Ladykillers","Mackendrick, Alexander",2013-12-16
15754,BL82747,,15356,"Withnail and I","Robinson, Bruce",2013-12-16
15758,BL82752,,15360,"There will be blood","Anderson, Paul Thomas",2013-12-16
15759,BL82754,,15361,"Secrets & Lies","Leigh, Mike",2014-01-16
15760,BL82755,,15362,"My name is Joe","Loach, Ken",2013-12-16
15761,BL82756,,15363,"Oliver Twist","Lean, David",2013-12-27
15762,BL82757,,15364,If...,"Anderson, Lindsay",2014-01-15
15763,BL82758,,15365,"The Chronicles of Narnia: Prince Caspian","Adamson, Andrew",2013-12-27
15764,BL82763,,15366,Genevieve,"Cornelius, Henry",2013-12-16
15766,BL82765,,15368,"Black Narcissus","Powell, Michael",2013-12-16
15767,BL82767,,15369,"Hope and Glory","Boorman, John",2013-12-16
15768,BL82768,,15370,"In the hands of the Gods","Turner, Benjamin",2013-12-27
15769,BL82769,,15371,Caravaggio,"Jarman, Derek",2014-01-15
15770,BL82770,,15372,"The Commitments","Parker, Alan",2013-12-16
15771,BL82772,,15373,"Monty Python's Life of Brian (2 DVD)","Jones, Terry",2013-12-16
15772,BL82773,,15374,"The Moomin (2 DVD)",,2013-12-17
15773,BL81119,,15375,"The Blair Witch Project",,2013-12-18
15774,BL82775,,15376,"2001: A Space Odyssey (DVD)","Kubrick, Stanley",2014-01-29
15775,BL82795,,15377,"Angela's Ashes (DVD)","Parker, Alan",2013-12-16
15777,BL82788,,15379,"Birds, The (DVD)","Hitchcock, Alfred",2014-02-02
15778,BL82866,,15380,"Bridge Too Far, A (Widescreen) (DVD)","Attenborough, Richard",2013-12-27
15780,BL82865,,15382,"Edge Of The World, The (DVD)","Powell, Michael",2014-01-04
15781,BL82813,,15383,"Family Life (DVD)","Loach, Ken",2013-12-16
15785,BL82876,,15387,"How Green Was My Valley (Studio Classics) (DVD)","Ford, John",2014-01-09
15790,BL82776,,15392,"Life Less Ordinary (DVD)","Boyle, Danny",2013-12-31
15795,BL82859,,15396,"Man In The White Suit, The (DVD)","MacKendrick, Alexander",2013-12-16
15796,BL82854,,15397,"Mandy (DVD)","Mackendrick, Alexander",2013-12-16
15797,BL82815,,15398,"Michael Collins (DVD)","Jordan, Neil",2013-12-27
15800,BL82794,,15401,"Reach For The Sky (DVD)","Gilbert, Lewis",2014-02-02
15803,BL82789,,15404,"Strangers On A Train (DVD)","Hitchcock, Alfred",2013-12-27
15804,BL82850,,15405,"Summertime [aka Summer Madness] (DVD)","Lean, David",2014-02-02
15806,BL82855,,15407,"The Knackà.and how to get it (DVD)","Lester, Richard",2013-12-16
15807,BL82873,,15408,"The Omen ( DVD )(2Disks)",,2013-12-27
15808,BL82820,,15409,"The Shining (DVD)","Kubrick, Stanley",2014-01-11
15811,BL82851,,15412,"Absolution (1 Disc) (690370)","Page,Anthony",2014-01-18
15814,BL82806,,15415,"Adulthood ( DVD )","Clarke,Noel",2013-12-27
15816,BL82853,,15417,"Amy Foster: Swept from the Sea ( DVD )","Kidron,Beeban",2013-12-27
15817,BL82860,,15418,"Angel ( DVD )","Jordan,Neil",2014-01-18
15823,BL82803,,15424,"River Queen (1 Disc) (698216)","Ward,Vincent",2013-12-16
15825,BL82845,,15426,"The Abominable Dr Phibes (661317)","Fuest,Robert",2013-12-16
15831,BL82774,,15432,"The Black Windmill (1 DVD) (682532 )","Siegel,Don",2014-02-02
15832,BL82847,,15433,"The Blue Lamp (DVD) (682590)","Dearden,Basil",2013-12-16
15837,BL82728,7321900651356,15438,"Blow Up (DVD)","Antonioni, Michaelangelo",2013-12-27
15839,BL81693,,15440,"Mr. Deeds Goes To Town","Frank Capra",2014-01-10
15841,BL81285,,15442,"Harold pinters: The Care taker","Clive Donner",2013-12-18
15846,BL81674,,15447,"The Juror","Demi Moore",2014-01-10
15848,BL82817,,15449,"The Adventures of Baron Munchausen","Terry Gilliam",2014-01-25
15849,BL82781,,15450,"The life and death of Colonel Blimp/A Matter of life and death(2 disc)","Powell Micheal",2013-12-16
15852,BL82828,,15452,"The War Collection","Anderson Michael",2013-12-16
15853,BL82830,,15453,"The War Collection","Frend Charles",2013-12-27
15854,BL82829,,15454,"The War Collection","Hamilton Guy",2013-12-16
15855,BL82834,,15455,"The War Collection:Angels one Five","More O'Ferrall George",2013-12-18
15856,BL82833,,15456,"The War Collection:The Dam Busters","Anderson Michael",2013-12-16
15857,BL82837,,15457,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe(The Comple Production Experience)(DVD)","BBC Worldwide Ltd",2013-12-27
15858,BL82838,,15458,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe(C.S Lewis-Dreamer Of Narnia)(DVD)","BBC Worldwide Ltd",2013-12-27
15859,BL82839,,15459,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe(Two Worlds of Narnia) (DVD)","BBC Worldwide Ltd",2013-12-27
15860,BL82840,,15460,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe(Extended movie)DVD","BBC Worldwide Ltd",2013-12-27
15864,BL82889,,15464,"Top Trumps- Ultimate Football Challanenge","Andrew Maley",2013-12-21
15867,BL82892,,15467,"FIFA-- the beautiful century",,2013-12-16
15868,BL81786,,15468,"Dressed to kiu Terror by Night",,2014-01-10
15869,BL82488,5030305106386,15469,"Honest: the carter family's going straight","Redman, Starring Amanda",2014-01-19
15871,BL82955,,15471,"Talk to me","Lemmons, Kasi",2013-12-28
15872,BL82956,,15472,"The Imaginarium of Doctor Parnassus","Gilliam, Terry",2013-12-27
15873,BL82957,,15473,"Bunny and the bull","King, Paul",2013-12-16
15875,BL82959,,15475,"The Guiter: Stunning","Redford, Amy",2014-02-01
15877,BL82961,,15477,"The greatest: Love makes us human","Feste, Shana",2013-12-27
15880,BL82963,,15480,Transporter2,"Leterrier, Louis",2013-12-27
15881,BL82964,,15481,"Survival of the dead","Romeo, George A",2013-12-16
15884,BL82967,,15484,"Glorious 39","Poliakoff, Stephen",2014-01-30
15885,BL82968,,15485,"Taking Woodstock","Lee, Ang",2013-12-16
15890,BL82973,,15490,"The Island","Bay, Michael",2013-12-27
15893,BL82976,,15493,"Ocean's twelve","Soderbergh, Steven",2013-12-27
15894,BL82977,,15494,"Looking For ERIC","Loach, Ken",2013-12-16
15896,BL82979,,15496,Chaos,"Giglio, Tony",2013-12-28
15898,BL82981,,15498,"The Damned United","Hooper, Tom",2013-12-16
15899,BL82982,,15499,"Miss Potter","Noonan, Chris",2013-12-27
15900,BL82983,,15500,"Fracture: A sleek, Surprising sure fire thriller","Hoblit, Gregory",2013-12-27
15903,BL82986,,15503,"Hulk: The Incredible","Leterrier, Louis",2013-12-27
15909,BL82992,,15509,"Inglourious Basterds","Tarantino, Quentin",2013-12-27
15910,BL82993,,15510,"Eastern Promises","Cronenberg, David",2013-12-18
15914,BL82997,,15514,"Match Point","Allen, Woody",2013-12-27
15915,BL82998,,15515,"The Strangers","Bertino, Bryan",2013-12-16
15917,BL83000,,15517,"Tha Young Victoria","Marc Vallee, Jean",2013-12-16
15918,BL83001,,15518,"Frankenstein: The killer within Reborn","Nispel, Marcus",2013-12-31
15920,BL83003,,15520,"I am Legend","Lawrence, Francis",2014-01-17
15922,BL83005,,15522,"The Davinci Code","Howard, Ron",2014-01-30
15923,BL83006,,15523,"The Last King Of Scotland","Macdonald, Kevin",2013-12-27
15924,BL83007,,15524,"Burn After Reading","Coen, Ethan",2014-01-29
15925,BL83008,,15525,"How Lose Friends & Alienate People","Weide, Robert B",2013-12-27
15926,BL83009,,15526,"Charlie Wilson's War","Nichols, Mike",2014-02-01
15928,BL83011,,15528,"The Last Stand","Ratner, Brett",2014-01-18
15929,BL83012,,15529,"The Producers","Stroman, Susan",2014-02-02
15930,BL83013,,15530,"Nick & Norah's Infinite Playlist","Sollett, Peter",2013-12-31
15933,BL83016,,15533,"Tristan & Isolde","Reynolds, Kevin",2013-12-28
15934,BL83017,,15534,"All The King's Men","Zaillain, Steve",2013-12-27
15936,BL83019,,15536,"Running with Scissors","Murphy, Ryan",2013-12-22
15939,BL82908,,15539,"The Constant Gardener","Meirelles, Fernando",2013-12-27
15941,BL83024,,15541,"Benjamin Button","Fincher, David",2013-12-27
15942,BL83025,,15542,"Seraphim Falls","Von Ancken, David",2014-01-11
15943,BL83026,,15543,"Kingdom of the heaven","Scott, Ridley",2014-02-01
15944,BL83027,,15544,Watchmen,"Snyder, Zack",2013-12-27
15945,BL83028,,15545,"Hellboy: The golden army","Del Toro, Guillermo",2013-12-27
15951,BL83034,,15551,"30 Days of Night","Slade, David",2013-12-27
15954,BL83037,,15554,Revolver,"Ritchie, Guy",2013-12-27
15956,BL83039,,15556,Serenity,"Whedon, Joss",2013-12-27
15958,BL83041,,15558,"District 9","Blomkamp, Neill",2014-01-18
15963,BL83046,5039036032421,15563,"Rocky Balboa","Stallone, Sylvester",2013-12-27
15965,BL83048,,15565,Hellboy,"Del Toro, Guillermo",2013-12-16
15966,BL83049,,15566,Wanted,"Bekmambetov, Timur",2014-01-19
15969,BL83168,,15569,"The Bourne Ultimatum, 1 Disc","Greengrass, Paul",2014-01-30
15976,BL83059,,15576,"Slumdog Millionaire","Boyle, Donny",2013-12-16
15977,BL83060,,15577,"Before The Devil Knows You're Dead","Lumet, Sidney",2013-12-16
15979,BL83062,,15579,"Monsters Vs Aliens","Vernon, Conrad",2013-12-27
15981,BL83064,,15581,"Pride & Prejudice","Wright, Joe",2014-01-30
15986,BL83069,,15586,"Stephanie Daley","Brougher, Hilary",2013-12-16
15990,BL83073,,15590,"Resident Evil Extinction","Mulcahy, Russell",2013-12-16
15993,BL83076,,15593,"The Exorcism of Emily Rose","Derrickson, Scott",2014-01-30
15994,BL83077,,15594,"The Bourne Supremacy","Greengrass, Paul",2013-12-27
15999,BL83082,,15599,Click,"Coraci, Frank",2013-12-27
16001,BL83084,,15601,"The Other Boleyn Girl","Chadwick, Justin",2013-12-16
16007,BL83091,,15607,"The Oxford Murders","Lglesia, Alex de la",2013-12-27
16010,BL83094,,15610,"The Fountain","Aronofsky, Darren",2014-01-31
16011,BL83095,,15611,"Forgetting Sarah Marshall","Stoller, Nick",2014-01-09
16015,BL83099,,15615,"No Vacancy","Antal, Nimrod",2013-12-16
16017,BL82894,5050582477696,15617,"Children of men","Alfonso Cuaron",2013-12-28
16019,BL82896,5060002835845,15619,"Michael Clayton","Tony Gilroy",2013-12-27
16021,BL82898,5050582405835,15621,"Green Street","Alexander, Lexi",2013-12-16
16022,BL82899,5051429301846,15622,"Looking For ERIC","Loach, Ken",2013-12-16
16024,BL82901,5050582532524,15624,Atonement,"Wright, Joe",2014-01-05
16025,BL82902,5014437929242,15625,"Freedom Writers","LaGravenese, Richard",2014-01-29
16027,BL82904,8717418083441,15627,Proof,"Madden, John",2013-12-27
16028,BL82905,5039036040402,15628,Taken,"Moral, Pierre",2014-01-30
16029,BL82906,5017239141577,15629,"The golden compass","Weitz, Chris",2014-01-31
16030,BL82907,5055201800794,15630,"This Is England","Meadows, Shane",2013-12-16
16032,BL82909,8717418164591,15632,"there will be blood","Anderson, Paul Thomas",2013-12-27
16034,BL82911,5014138601782,15634,"Becoming Jane","Jarrold, Julian",2013-12-27
16042,BL82919,5055002501951,15642,Genova,"Winterbottom, Michael",2013-12-16
16043,BL82920,5050582462050,15643,Crank,"Neveldine, Mark",2014-01-25
16045,BL82922,5050582556094,15645,"Mamma Mia","Lloyd, Phyllinda",2014-02-02
16049,BL82926,5055201802484,15649,"Brick Lane","Gavron, Sarah",2013-12-29
16054,BL82931,8717418150310,15654,Ratatouille,"Bird, Brad",2013-12-27
16055,BL82932,5014437942845,15655,"No Country for Old Men","Coen, Ethan",2013-12-27
16056,BL82933,5060052412294,15656,SawIII,"Lynn Bousman, Darren",2013-12-16
16057,BL82934,5060002836088,15657,"The Cottage","Andrew Williams, Paul",2014-01-18
16060,BL82937,7321901139297,15660,"The Brave One","Jorden, Neil",2014-01-12
16061,BL82938,5060052413871,15661,SawIV,"Lynn Bousman, Darren",2013-12-16
16066,BL82943,5030305512279,15666,Twilight,"Hardwicke, Catherine",2013-12-21
16067,BL82944,7321901736625,15667,300,"Snyder, Zack",2013-12-27
16068,BL82945,7321901593518,15668,"Corpse Bride","Burton, Tim",2014-01-28
16070,BL82947,5055201805553,15670,Cass,"Baird, John S",2013-12-26
16071,BL82948,8717418198626,15671,"Bedtime stories","Shankman, Adam",2014-01-29
16072,BL82949,5060116722079,15672,Penelope,"Palansky, Mark",2014-02-02
16074,BL82951,7321901132915,15674,"Must & lyrics","Lawrence, Marc",2013-12-27
16076,BL82953,5050630247530,15676,Doghouse,"Loveday, Mike",2013-12-16
16077,BL83100,5050582550986,15677,"Wild Child","Moore, Nick",2013-12-16
16081,BL83104,7321901143140,15681,"No Reservations","Hicks, Scott",2014-01-12
16082,BL83105,5050583025322,15682,Madagascar,"Darnell, Eric",2014-02-02
16083,BL83106,5017239140846,15683,Domino,"Scott, Tony",2013-12-27
16085,BL83108,5017188814973,15685,"National Treasure","Turteltaub, Jon",2013-12-31
16087,BL83110,5039036038041,15687,Jumper,"Liman, Doug",2013-12-16
16089,BL83112,5017239140594,15689,Saw,"Wan, James",2013-12-16
24018,BL81221,,23524,"The Wild Thornberrys:The orgin of Donnie","Starring: Animated",2013-12-18
25096,BL81567,,24576,"Jazz Legends - Ben Sidran - Live At The Palais Des Festivals Hal Cannes 1989   ","Starring: Ben Sidran",2014-01-10
26282,BL82258,,25714,"After the Fox","Starring:Peter Sellers, Britt Ekland, Martin Balsam",2013-12-16
162460,BL83113,,153030,"Fathers of Girls",,2014-01-02
162471,BL83115,,153037,"Deep Water",,2013-12-27
165753,BL83116,,156109,Cheri,,2013-12-26
182539,BL83117,,167187,"Festival, 1 Disc",,2013-12-16
192713,BL83122,,179139,"Four in the morning,1 Disc",,2013-12-27
197772,BL83120,,185617,"The scouting book for boys",,2013-12-16
197774,BL83114,,159185,Hunger,,2014-01-29
197779,BL83127,,185622,Telstar,,2013-12-16
197781,BL83129,,185623,"The Mechanic",,2013-12-17
197783,BL83130,,185624,"The Kid",,2013-12-27
197785,BL83128,,185625,"Ondine, 1Disc",,2013-12-16
197792,BL83134,,185627,Shifty,,2013-12-16
197846,BL83136,,185688,"Nowhere Boy, 1 Disc",,2013-12-16
197854,Bl83141,,185698,Precious,,2013-12-26
199118,BL83146,,185750,Moon,,2013-12-27
199124,BL83144,,185752,"Fantasic Mr. Fox, 1 Disc",,2014-02-02
199125,BL83145,,185753,"In the loop",,2014-01-25
199137,BL83150,,15537,"In Bruges, 1 Disc","McDonagh, Martin",2014-01-02
199139,BL83152,,185757,"Cemetery Junction, 1Disc",,2013-12-16
199146,BL83155,,185762,"Damage, 1 Disc",,2014-01-19
199147,BL83156,,185763,"Far From The Madding Crowd, 1Disc",,2014-01-17
199178,BL83159,,185836,"Taking Woodstock, 1Disc",,2013-12-16
199181,BL83160,,185837,"Scott Pilgrim vs. The World, 2 Discs",,2013-12-16
199193,BL83164,,185840,"Three and out",,2013-12-16
199194,BL83165,,185841,"Indiana Jones and the Kingdom of the Crystal Skull",,2014-01-25
240201,BL83169,,208951,"The age of Stupid, 2 Disc set",,2014-01-05
240202,BL83170,,222509,"Brideshead Revisited",,2013-12-28
240204,BL83171,,222510,"Sweeney Todd, 2 Discs",,2013-12-24
240211,BL83172,,222512,"The Greenage Summer, 1 Disc",,2014-01-30
240237,BL83181,,222520,"Not the Messiah, 1 Disc",,2013-12-17
240239,BL83178,,222522,"Another Bouquet, The complete series (2 Disc set)",,2013-12-16
240240,BL83179,,222523,"Yesterday's Enemy, 1 Disc",,2013-12-27
240302,BL83184,,222531,"Red,1Disc",,2014-01-24
240315,BL83187,,222535,"And when did you last see your Father,1 Disc",,2014-01-12
